class,gyroX,gyroY,gyroZ,accX,accY,accZ
5,0.046578474,-0.017104227,0.134314,-0.010484934,0.68935585,0.50071526
5,0.044745877,0.0018325958,0.051236324,-0.019194603,0.22465324,-0.49145794
5,0.04046982,0.09712757,0.16119206,0.7192354,0.6531894,0.90029335
5,0.045356743,0.05497787,0.19540052,0.70788455,0.4487162,0.14765549
5,0.019700404,0.009162978,0.0762818,1.2153583,0.49189922,0.5821934
5,0.05024367,-0.18753563,0.16913332,0.13994956,0.7102839,0.35383892
5,0.0056505036,-0.02076942,0.04024075,0.20540357,0.66113955,0.021569252
5,-0.029168816,-0.031154128,0.0139735425,0.074626446,0.0070009828,0.071193695
5,0.011148291,0.057421334,0.017638734,-0.0312953,0.9082356,-0.06309414
5,-0.0065668016,0.055588737,0.00786489,0.24702454,0.18987638,-0.5394964
5,0.006872234,-0.029932396,0.07383834,-0.36140084,0.5838836,0.56257725
5,0.013591751,0.014049901,0.14408784,0.3227737,-0.20470126,-0.22371006
5,0.052687127,-0.15760323,0.4067599,0.560827,0.09205052,1.0567284
5,0.0917825,0.17104226,0.14347698,-0.108110905,-0.606896,0.4986639
5,0.0013744468,-0.17898351,0.1288162,-0.48903072,-0.24077412,0.34540176
5,0.05879578,-0.111177474,0.1288162,-1.0804915,-0.14788663,1.9778786
5,0.0056505036,-0.015271631,0.12698361,-0.5589478,0.015863195,-1.5440016
5,-0.009010263,-0.007941248,0.11415544,-1.291718,0.56579566,0.1647253
5,0.009315695,0.2125811,0.11415544,0.1022464,0.03109131,1.1573238
5,-0.0047342055,-0.0018325958,0.16730072,0.6796799,0.2169933,-1.8639994
5,0.02031127,-0.16126843,0.07261661,-0.57458675,-0.35408288,0.28774166
5,0.00015271631,0.31948254,0.18745928,-0.029319525,-0.18060863,-0.23802376
5,0.088728175,0.07819075,0.14408784,-0.4311241,-0.0033515692,0.29326153
5,0.063682705,0.10323623,0.20945042,-0.12207389,-0.9473804,0.3365755
5,0.039858956,0.047647487,0.21250474,-0.123564124,-1.139659,0.7000618
5,0.05024367,0.018325957,0.1868484,-1.1554077,-2.0993726,1.0919313
5,0.04046982,0.03359759,0.15874861,0.09469783,-0.8179351,0.301013
5,-0.0053450707,0.02321288,0.10987939,-0.13782251,-0.05042097,0.21350193
5,0.05513059,0.1001819,0.065897085,0.5378609,-0.44554687,-0.6976414
5,0.025198191,0.07696902,0.021303926,-0.019841433,-0.7427865,-0.0003004074
5,0.028252518,-0.04337143,-0.00496328,0.5288013,-0.42928416,-0.42273903
5,0.016646078,-0.007941248,-0.01656972,-0.11702442,0.95996857,-0.15476131
5,0.018478673,0.03481932,-0.025732698,0.03490305,0.37720993,-0.1988287
5,-0.031612277,0.058643065,-0.0978148,0.44941676,0.051609635,-0.31488705
5,-0.07437284,0.029932396,-0.20044015,-0.03907633,0.054357648,-0.14620304
5,-0.06704246,0.06719518,-0.29512426,0.05517769,0.5005766,0.502655
5,-0.1611157,-0.13805555,-0.4441754,0.38603282,-0.12865496,0.057387352
5,-0.087201014,0.0983493,-0.4967098,1.4664464,-0.09209782,-0.6404524
5,-0.11285736,-0.017715093,-0.39347357,0.65067744,-0.38024014,-0.28198338
5,-0.052381694,0.0061086523,-0.20960313,0.069350004,-1.1413224,0.08185005
5,0.001985312,0.0,-0.05505423,-0.6976825,1.0565172,-0.068683624
5,0.00076358154,0.070249505,0.029245174,0.49094903,0.97592014,0.52432156
5,0.0050396384,-0.014660766,0.026801713,-0.26905942,0.08007628,0.587327
5,0.031306844,0.096516706,0.04757113,0.8732363,-0.5657294,0.40708828
5,-0.020616703,-0.086132,0.02313652,0.6587292,-0.5378698,0.3125162
5,-0.0786489,-0.20647246,0.010308351,-0.10022509,-0.96828735,0.38048935
5,0.036193766,-0.030543262,0.010919216,0.40516782,-1.3148012,-0.02139759
5,0.019700404,-0.048258353,0.0017562376,-0.28765035,-0.13837269,-0.6588383
5,0.027641652,-0.004276057,0.023747386,-0.9075989,0.037082314,1.063674
5,-0.0047342055,-0.02321288,0.034742963,-0.1692158,-0.5729439,0.36099434
5,0.00076358154,-0.017715093,0.031077769,0.27328813,0.2984787,-0.0043621063
5,0.0013744468,0.055588737,0.06467536,0.3434291,0.09113479,0.5168133
5,-0.031001411,0.70554936,0.097662084,-0.57665527,0.409594,-0.16346359
5,0.018478673,-0.047036625,0.03352123,0.25408947,-0.5854119,-0.98537064
5,-0.0364992,0.077579886,0.071394876,0.48250246,0.573888,-0.41881466
5,0.014202617,0.020158553,0.07200574,-0.5494962,0.9285893,0.8192873
5,0.041691553,-0.08002335,0.038408153,0.22682416,2.062256,1.5055695
5,0.011759156,-0.0018325958,0.038408153,0.6620203,-0.30322114,0.66642475
5,0.02397646,0.02565634,0.021914791,1.063465,0.87029904,-0.5790739
5,-0.010842858,-0.039095376,0.021303926,0.21852481,-0.93778944,-1.1455612
5,-0.005955936,-0.014049901,0.00908662,0.33487725,-0.5589317,-0.019843102
5,-0.062155537,0.013439035,0.010919216,0.735793,0.84801775,0.5569706
5,-0.027947085,-0.040317107,0.002977968,-0.24328172,0.19485152,0.35162544
5,0.014813482,-0.022602014,0.0005345071,-0.70781505,-0.43914217,-0.7442312
5,0.00992656,0.0018325958,0.010919216,-0.76930535,0.8886614,1.7945251
5,-0.015118915,0.002443461,-0.004352415,0.08806753,-1.0303729,-1.0619783
5,0.0355829,-0.009773844,-0.010461068,0.052084804,1.2462642,1.4807682
5,0.021533,0.032375857,0.014584408,0.9518895,0.43553612,-0.47302532
5,0.33001995,-0.44409904,-0.04466952,0.8641386,-0.60326326,-0.6828451
5,0.04718934,-0.1301143,0.017638734,0.4838233,0.91477954,0.92898846
5,-0.0016798794,0.009773844,0.0023671028,-0.42801225,0.237594,-0.06519699
5,-0.02733622,0.021991149,-0.0110719325,1.1701738,1.3785689,0.639822
5,0.010537425,0.025045475,-0.014126259,0.39442968,-1.2886099,0.49661255
5,0.0032070426,-0.031154128,-0.020845776,0.2293545,-0.1664592,0.60683537
5,-0.07009678,0.059864793,-0.0067958757,0.2514081,0.46630728,-0.1398344
5,0.074067414,0.053145275,-0.014126259,-0.014087677,1.4215598,0.80688953
5,0.014813482,0.017104227,-0.0037415496,0.09778631,0.73656905,-0.20660782
5,-0.41279218,-0.124005646,0.0041996986,0.31832302,0.45443496,2.2149973
5,-0.041996986,-0.015882496,0.006032294,1.4545887,1.3011427,1.3069029
5,-0.037110064,0.04520403,0.08972083,0.6470485,-1.0619928,-0.15836048
5,0.12660182,-0.0983493,0.024358252,-2.1528187,0.5033488,-2.4876776
5,0.010537425,0.017104227,-0.021456642,0.5959804,1.7774744,0.14625931
5,0.08200866,-0.010995574,0.012751812,0.08836317,1.4359403,-0.61330223
5,-0.018784106,0.03970624,0.0182496,0.6826196,-0.09773871,-0.10494614
5,0.019700404,0.035430185,0.0322995,0.5999336,-0.39711434,-0.9676695
5,-0.052381694,-0.07086037,0.014584408,-0.2929368,-0.6836906,1.2604847
5,-0.015118915,0.044593163,-0.018402316,-0.14159238,-0.3028564,-0.30924988
5,0.10399981,0.013439035,-0.008628472,-0.31884813,-0.6126713,-0.118242264
5,0.082619525,-0.15577064,0.030466905,-0.9870571,-0.5701137,-1.3848581
5,0.037415497,0.016493361,0.038408153,-0.9038167,-0.74027264,0.80690193
5,0.027030786,0.14721853,0.054901514,-1.971692,-0.020133674,-1.3033285
5,0.06918049,0.0,0.041462477,0.73099756,-0.67246157,-0.87298775
5,-0.010231993,0.12705997,0.039629884,-1.6030362,-0.15050644,-1.9588041
5,-0.0364992,0.06169739,0.0622319,-0.020247698,1.006169,-1.9368443
5,-0.025503624,-0.01282817,0.043295074,0.08080566,0.5452536,0.16222858
5,-0.034055736,0.0036651916,0.041462477,-1.200299,-0.8761068,1.3367262
5,0.023365596,-0.040317107,0.031077769,0.8708515,0.9392923,-0.1457758
5,0.033750303,0.035430185,0.071394876,-0.5102387,0.046593964,0.063331604
5,-0.062155537,-0.049480084,-0.0092393365,0.16730642,0.09930974,0.4499073
5,-0.0047342055,-0.24923302,-0.050778173,1.5049094,1.0032881,0.032998085
5,-0.012064588,0.017715093,0.022525655,0.6597092,-0.8720734,1.4036312
5,-0.063988134,-0.084910266,0.009697486,1.9675813,-0.63057816,1.0625486
5,-0.02733622,0.00061086525,-0.038560867,1.053914,1.3875325,0.68624115
5,0.014202617,0.07574729,0.005421429,1.1153325,1.2911195,-0.22406101
5,-0.015118915,-0.28221974,-0.028176159,0.4658841,-0.45711195,0.46566868
5,0.010537425,0.08246681,0.008475755,-0.28330946,0.16653496,0.33808804
5,-0.025503624,0.0,0.030466905,-0.38400698,0.84226215,0.5993624
5,0.02031127,-0.065973446,0.014584408,-0.62765646,-0.33924526,-0.8403683
5,-0.0041233404,-0.06780604,-0.0061850105,-0.009306073,0.11391291,1.4915857
5,0.02397646,0.017104227,-0.0092393365,-0.062171936,-1.2925352,1.7560358
5,-0.035277467,-0.06414085,-0.061773747,-0.1609366,0.2021666,0.056575775
5,-0.02855795,0.16737708,-0.028176159,1.3656629,1.0374374,2.0105429
5,-0.0346666,-0.051923547,-0.075212784,0.124212384,0.00872618,-0.3436737
5,0.032528576,-0.10140363,-0.007406741,0.39625168,-0.03778696,0.5006962
5,-0.010842858,-0.084910266,-0.08071057,-2.0092242,-0.37398553,0.9936781
5,-0.00045814895,-0.08735373,-0.07154759,0.406451,-0.52193475,0.06913471
5,-0.11530081,-0.084910266,-0.058719423,0.23971081,-0.74970055,0.011374474
5,-0.009010263,0.086132,-0.06666067,0.21231866,0.062152,-0.42924118
5,-0.07315111,0.09896017,0.025579982,0.32162142,-0.035135657,0.58211327
5,-0.0047342055,-0.09040806,-0.07154759,0.17339039,0.6752115,-0.5347204
5,-0.007788532,-0.016493361,-0.01656972,0.36804914,0.12880298,-0.091677666
5,-0.024892759,-0.019547688,0.012140946,-0.755085,-1.5893935,-0.26125526
5,-0.018784106,-0.06719518,0.006032294,-0.61879003,-0.69236714,-0.907814
5,0.00076358154,-0.027488936,-0.031841353,0.072399855,0.2572545,-0.63362885
5,-0.007788532,0.055588737,0.04268421,1.5005944,-0.51290613,-0.51624775
5,0.030695979,0.06719518,-0.022067508,0.6372695,-0.48040187,-0.7694559
5,-0.07742717,-0.20219639,-0.15951219,-0.7622777,-0.5236954,0.28085423
5,-0.0047342055,-0.15393804,-0.042836927,-1.9703019,-1.5322802,0.28687096
5,-0.05299256,-0.02076942,-0.017180584,0.66570187,-0.9347301,0.90313435
5,0.008093964,0.0036651916,-0.027565295,-0.09820509,-0.15563399,-0.070819855
5,-0.07009678,-0.1704314,-0.048334714,0.20525074,-0.3763073,0.956131
5,0.011148291,0.08552113,-0.0006872234,1.9569039,2.2795382,0.40802574
5,-0.03283401,-0.08124508,-0.0061850105,0.37735677,0.56072116,0.97549534
5,0.00992656,0.073303826,0.007254025,0.05923319,-0.026607513,-7.1525574e-05
5,0.016035212,0.03726278,-0.0061850105,-1.2990555,-0.25499582,-1.6080065
5,0.03863723,-0.004886922,-0.0129045285,-0.991776,-0.15935415,0.52378654
5,0.05879578,-0.017715093,0.006032294,-0.9873128,-0.28560412,-0.1491394
5,-0.051159963,-0.07391469,-0.012293663,0.6282909,1.3217309,-0.27043056
5,-0.038331795,0.095294975,0.023747386,-0.23037934,0.42466986,1.5649767
5,0.065515295,0.11178834,-0.02695443,-0.90543556,-0.5026738,0.33032417
5,0.045356743,-0.12156218,-0.03611741,-0.26980913,-0.22415298,-0.1717081
5,-0.04016439,0.008552114,-0.004352415,-1.0336552,-0.13964534,0.36145687
5,-0.0071776668,0.10567969,0.013362677,0.30923808,0.8856206,1.095418
5,0.006872234,-0.08368854,-0.007406741,0.9894295,0.3864184,-1.0600605
5,-0.020005837,-0.02321288,0.0048105638,-0.31247652,0.8615445,0.40196228
5,0.05207626,0.010995574,0.031077769,1.1271937,0.5523956,-0.10042763
5,0.03191771,0.0018325958,-0.072158456,0.072147846,0.7949282,0.19094753
5,0.0032070426,-0.14477506,-0.047112983,2.3738081,0.083129615,0.3198681
5,-0.033444874,-0.017715093,-0.019624045,0.009813309,-0.46271935,-0.21596146
5,0.05024367,-0.032375857,-0.004352415,0.6124369,0.7370909,0.33781052
5,0.023365596,0.02443461,0.024358252,-0.4660753,0.8852278,0.9935074
5,0.006872234,-0.06719518,-0.0019089539,-0.6215079,-1.1806,-1.7120166
5,-0.01450805,-0.07941248,-0.0012980887,0.40875602,-0.5266468,-0.7725649
5,-0.016340645,-0.017715093,-0.014126259,-0.36012232,-0.58296007,-1.4879265
5,-0.06154467,-0.03481932,-0.033673946,0.9936614,-0.8054261,-0.40365887
5,-0.04810564,0.0030543262,-0.0025198192,-0.33238757,-0.949149,-1.0458269
5,0.03863723,0.051923547,-0.008017606,1.1682444,0.27459347,-1.3798962
5,-0.057268616,-0.0030543262,-0.0019089539,0.2878461,0.5435508,-0.33778858
5,-0.032223143,0.032375857,-0.011682798,0.6019896,-0.65776825,-2.0495896
5,0.044745877,-0.017715093,0.0139735425,0.64485824,0.20670694,-0.49161434
5,0.006872234,-0.01038471,0.03352123,-0.12084031,0.48724443,1.6107874
5,0.05757405,-0.09285152,0.026190847,0.20636284,-0.043517977,-0.14433861
5,-0.018784106,-0.005497787,0.028634308,-2.251991,-0.8339657,0.8341017
5,0.03191771,0.051923547,0.053679783,-0.9312624,-0.092660695,-0.18906498
5,-0.013286319,0.014049901,0.03718642,0.30429292,-0.852303,-0.6569891
5,-0.0346666,-0.10445796,0.051847186,-0.3144616,1.8083587,2.6865788
5,-0.00290161,0.06414085,0.046960264,-0.14737844,0.0716809,-1.0752649
5,-0.13362677,-0.23151793,0.039629884,0.78604865,0.861578,1.1497183
5,0.012370021,0.1001819,-0.0006872234,-1.843416,0.042595267,0.339406
5,0.0050396384,0.15760323,0.031688634,0.36266255,-0.34561568,-1.2172213
5,0.0050396384,-0.018325957,-0.028787024,0.12725401,0.5076096,0.039785385
5,0.049632803,0.02687807,-0.03306308,-0.041971326,-0.8839021,-0.20714474
5,0.059406646,-0.032986723,-0.008628472,-1.2358568,0.84286743,-0.60872936
5,-0.0071776668,-0.07941248,0.031688634,-0.17884326,0.8103739,1.6163921
5,0.05879578,0.05375614,-0.058108557,-0.7891491,-0.87130076,-0.08777332
5,0.020922136,-0.080634214,-0.0110719325,-0.20232117,-0.55745494,-1.6002436
5,-0.04505131,-0.049480084,-0.022678372,1.1392571,1.6537412,1.6345959
5,-0.024281893,-0.04642576,0.010308351,1.168727,1.4904318,1.3441114
5,-0.0041233404,0.018325957,-0.06299548,0.44562876,0.84661055,0.029677391
5,0.012980887,-0.03726278,-0.035506543,0.864256,1.4066133,0.4457035
5,0.032528576,0.016493361,0.00786489,-0.27839994,-0.76088434,0.64631176
5,0.025809057,0.11178834,0.08361218,0.5356904,0.37780333,0.6406698
5,-0.026725354,-0.07513642,0.0139735425,0.57131886,-1.6140176,-2.8857002
5,-0.0016798794,0.04337143,0.034132097,-1.0158219,-2.0697494,-3.2556634
5,-0.024281893,-0.093462385,0.020082194,-0.1527437,0.48721933,-0.42862797
5,-0.038331795,0.058643065,0.007254025,-1.888032,-0.35824752,-0.9010868
5,-0.08597928,-0.14966199,0.025579982,-2.9335115,-2.8811076,-1.5088835
5,-0.05971208,0.13683382,0.017638734,0.2977395,0.3245718,1.7360449
5,-0.08903361,-0.16676621,-0.019013181,-0.6152625,-0.7279797,-1.9280305
5,-0.013897184,0.04337143,-0.007406741,0.9110527,0.6422153,1.2567396
5,0.09239337,0.2443461,-0.0055741454,0.21202421,1.2327431,0.001543045
5,-0.04932737,-0.3145956,-0.042836927,-0.6627217,-0.31000936,-3.340671
5,0.046578474,0.03481932,0.020082194,0.76982486,0.86820924,0.4110756
5,0.23167065,0.26083946,-0.017180584,-0.190629,0.3105248,-0.8229046
5,0.05390886,-0.108123146,-0.03306308,-0.21322012,0.44031784,0.3931408
5,0.05757405,0.20891592,0.015195273,-0.83423024,0.24516979,2.2336826
5,0.00870483,-0.17104226,-7.6358156e-05,-0.29621387,-1.3953792,1.2104254
5,-0.035277467,-0.31764993,-0.0067958757,-0.059624195,-0.59247935,2.0027018
5,0.10399981,-0.10873401,0.05062546,0.15355027,0.031665124,-0.60938835
5,-0.06765333,-0.026267206,0.031688634,0.27121353,0.06827855,-0.8811121
5,-0.07009678,0.47158796,0.1288162,-0.07154906,-2.7007978,1.6986122
5,0.09117164,-0.015882496,0.014584408,1.2518086,0.7453587,1.3954153
5,0.0777326,-0.096516706,-0.021456642,-0.38576198,-0.9793427,-0.9608736
5,-0.07192938,-0.054367006,-0.020845776,0.74230707,-1.4086461,-0.5163698
5,-0.07376198,0.0,0.016417004,-0.78390294,-0.78493595,-2.254681
5,-0.069485925,0.07269296,0.049403727,1.1797827,0.1594083,0.8427143
5,-0.043218717,-0.17104226,-0.04100433,0.7208046,-0.76530236,0.33050537
5,0.020922136,-0.03848451,-0.01656972,-0.023709178,-0.14807278,1.1768417
5,-0.032223143,0.05131268,0.030466905,-0.38978958,-0.7040538,0.18428802
5,-0.023060163,0.12156218,-0.034895677,-1.0441494,-0.53011894,0.57879925
5,-0.030390546,0.073303826,0.026190847,-0.49362242,1.0767595,0.3945036
5,0.041080687,0.14905111,0.011530082,-0.008026004,0.09265682,1.0375757
5,0.010537425,0.015882496,0.030466905,-0.21004248,0.41883174,-0.9728174
5,0.019700404,0.0012217305,-0.013515393,-0.36532438,0.024838597,-1.0767488
5,-0.04505131,-0.034208454,0.02069306,0.38551927,-0.6987497,-0.065787315
5,-0.019394971,-0.10323623,0.01947133,1.0000314,0.2260389,0.17528343
5,0.019700404,-0.034208454,-7.6358156e-05,0.105562925,-1.0354006,-0.17517662
5,-0.054825157,-0.04886922,0.043295074,0.7634399,-0.026416421,-0.5944481
5,0.026419923,0.11911872,-7.6358156e-05,-0.4952662,0.014001131,0.06594753
5,-0.064599,-0.22052236,-0.014737124,-0.09598982,0.2698052,0.4603901
5,-0.011453724,-0.059253927,-0.0110719325,-0.22299802,0.7315769,-0.7684746
5,0.034972034,0.039095376,-0.030008756,0.120639086,-0.14254272,-0.58191013
5,-0.022449298,-0.017715093,-0.056886826,1.0391743,1.3111007,-0.84184074
5,-0.08536842,-0.15699236,0.006032294,0.93176556,2.627583,1.0578251
5,-0.040775254,-0.034208454,-0.0019089539,-0.045984745,-0.08256048,0.22621155
5,-0.08903361,-0.07391469,-0.0110719325,1.3591342,1.304664,0.25601292
5,-0.04505131,-0.04642576,-0.03306308,-1.1679645,-0.6338307,-0.08828354
5,0.030695979,0.028710667,-0.036728274,-0.36161363,-0.47618067,-1.3088684
5,0.05207626,0.06658431,-0.0055741454,1.1604888,-0.18605673,0.44764423
5,0.1217149,0.26267207,0.021303926,-0.2837819,-0.72414386,-0.28957558
5,-0.026725354,-0.026267206,0.01947133,-1.4477551,-0.60084677,1.295865
5,-0.01817324,-0.064751714,-0.028176159,-0.25970757,-0.29773688,-0.07056332
5,0.02031127,-0.02321288,-0.028787024,0.47102666,-0.28516757,-0.11616039
5,0.00870483,-0.013439035,-0.004352415,-0.33064067,0.5436175,-1.5252295
5,0.036193766,-0.07391469,-0.021456642,0.10493541,-0.08492607,1.0092564
5,0.05879578,0.025045475,-0.015958855,0.31201124,-0.061641276,-0.40834427
5,0.0032070426,0.124005646,0.0048105638,-1.1090558,-0.5795919,0.5008192
5,0.08506299,0.27855456,0.026801713,0.39551592,-0.4282617,0.83638
5,-0.06093381,0.015882496,0.042073343,-1.0237617,-0.2668159,-0.10782623
5,-0.057268616,-0.07574729,0.012140946,-0.06348705,0.6696834,1.2004309
5,-0.017562376,-0.0067195175,-0.0006872234,-0.88617855,0.53068537,-0.94085693
5,0.07467828,0.047036625,0.026190847,1.046552,0.48864323,0.21034718
5,-0.020616703,-0.226631,-0.02695443,-1.0210512,-0.05620891,-0.12744522
5,0.011759156,-0.061086524,0.0017562376,-1.6839535,-0.79718316,1.8500004
5,-0.0010690142,0.05009095,0.034132097,-1.1679276,-0.25253266,1.2394161
5,-0.059101213,-0.07819075,-0.007406741,-0.2857095,0.57636523,0.021348
5,0.042913284,0.084910266,-0.0061850105,-0.7234074,0.014938474,0.13262653
5,0.06429356,0.15454891,-0.019013181,1.5020665,1.1522895,-0.030056953
5,-0.02367103,-0.01282817,-0.03611741,1.4404956,-0.21681309,0.75188255
5,-0.01450805,0.058643065,0.017027868,-0.09213185,-0.1578592,2.0112686
5,-0.013897184,-0.03970624,0.007254025,-0.39656663,1.0514315,-1.449851
5,0.018478673,0.03481932,-0.053221636,-1.5364652,-1.1636732,-0.9099436
5,0.0038179078,0.0067195175,-0.0025198192,-0.49798226,-0.16040343,0.20541668
5,-0.013897184,0.037873644,-0.02939789,1.2651529,-1.269757,-0.9575758
5,-0.020005837,0.039095376,-0.024510968,0.67176485,-0.17231,0.009074211
5,-0.043829583,-0.036651913,-0.10086913,1.2033772,-0.047142208,-0.008965492
5,0.027641652,0.24984388,-0.051999904,1.0836256,0.22858399,1.7732124
5,0.047800206,0.03848451,-0.07032586,0.9590657,-0.38163912,0.6289129
5,0.028863383,0.10262536,-0.07704538,0.36044335,0.56050175,-1.29809
5,-0.07376198,-0.05375614,0.0011453723,-0.17289877,0.5050972,0.92835045
5,-0.007788532,0.08674286,-0.0019089539,-1.174341,-1.5290445,0.34214878
5,0.0056505036,0.013439035,-0.0055741454,-0.0028119087,0.003700018,0.4955597
5,-0.13607024,-0.16982053,-0.01656972,-0.68101454,0.49251205,-0.070755005
5,0.006872234,-0.04886922,-0.036728274,-1.401895,-0.41081202,0.28520393
5,-0.035888333,-0.03848451,0.038408153,-1.2040842,-0.03225535,-0.5325575
5,-0.029168816,-0.13683382,0.026801713,0.75247943,-0.5318037,-1.0117416
5,0.04841107,0.037873644,0.011530082,-0.07254362,0.19781452,0.15579224
5,-0.0664316,0.021380283,0.028023442,0.49518824,-0.82769084,-1.7001681
5,-0.11285736,-0.23762658,-0.004352415,0.4999566,0.04252112,0.9877014
5,0.0056505036,0.07819075,0.002977968,0.45284712,0.11861706,-0.60646915
5,-0.0053450707,-0.0018325958,-0.0012980887,0.064243555,-0.378066,0.08392811
5,-0.15317446,-0.26083946,-0.02939789,-1.6279942,-0.32489902,-0.454031
5,0.08017606,-0.1160644,-0.009850202,-0.63144577,-0.48561776,1.3114004
5,-0.07070765,-0.015882496,-7.6358156e-05,1.1748419,-0.3604082,-0.75687885
5,-0.0346666,0.04153884,-0.0055741454,0.8693347,-1.4019616,0.9733763
5,0.04230242,0.2657264,-0.023289237,-1.082299,0.33502755,2.0830698
5,0.029474247,0.029321533,-0.05933029,0.29969656,-0.5009023,0.40102577
5,-0.04138612,-0.07452556,-0.05138904,-0.13966417,0.2395381,1.7333975
5,-0.021838432,-0.07513642,-0.08071057,-1.2735605,-0.36303645,-0.7830601
5,0.014202617,-0.122783914,-0.070936725,0.344594,0.007271409,0.6918888
5,0.010537425,0.11056661,-0.051999904,1.2247293,-0.118255734,0.062140465
5,-0.031001411,-0.016493361,-0.04589125,0.8905189,0.6571865,-1.0185127
5,0.012370021,-0.073303826,-0.0397826,-0.8416989,0.23067197,-2.3040986
5,-0.052381694,-0.04642576,-0.02939789,-1.0871542,-0.74941945,-0.6502819
5,-0.08597928,-0.03726278,0.0066431593,-1.1338252,-0.28894234,-0.0014533997
5,-0.029168816,0.023823744,-0.004352415,-0.7781638,-0.6225573,1.4487295
5,0.009315695,0.08552113,0.018860465,1.2196026,0.544002,0.2412939
5,0.061850104,-0.03359759,0.013362677,-0.6459333,-0.63902885,1.3622704
5,0.02275473,0.20647246,0.0048105638,-0.5689651,-0.1707403,0.756052
5,0.055741455,0.0421497,0.02069306,-0.5458827,-0.40174878,-0.84577847
5,-0.010231993,-0.021380283,-0.030008756,-0.061066866,-0.8832753,0.5764971
5,0.0355829,0.06352998,0.0139735425,-1.0795493,-0.3303475,0.92911243
5,-0.0096211275,0.1863139,0.031688634,0.1065526,-0.56890905,1.8155394
5,0.009315695,0.028710667,-0.0006872234,-1.0993539,-0.363954,-0.27087784
5,-0.01572978,0.00061086525,-0.004352415,1.0670545,-0.24650243,0.6224146
5,-0.024281893,-0.01160644,-0.012293663,0.68224716,0.40813613,0.40615654
5,-0.02733622,-0.07147124,0.012751812,-1.2465625,-0.34769642,0.27024078
5,0.0038179078,0.0036651916,-0.021456642,0.2750492,-0.27477777,0.5559778
5,0.00015271631,-0.093462385,-0.013515393,0.6027398,0.19454336,-0.36693192
5,-0.0071776668,0.02565634,-0.007406741,-0.20508003,-0.524989,-1.3759365
5,-0.07376198,0.02687807,0.0048105638,-1.2118407,0.662245,0.41749668
5,0.00870483,-0.044593163,0.0035888334,-0.91972303,-0.14929584,-2.3631043
5,-0.02977968,-0.09590584,-0.0006872234,-0.40812898,0.11405605,-1.1388521
5,0.001985312,-0.018325957,0.017027868,0.37067008,0.24848412,1.2427435
5,-0.00290161,-0.029932396,-0.01779145,-0.0073330402,0.40305263,-1.2109804
5,0.027641652,0.1777618,0.0066431593,-0.75740635,-0.102812886,-1.9656897
5,-0.02367103,-0.02687807,-0.0037415496,0.38253427,-0.083896875,-1.0635319
5,0.059406646,0.073303826,0.015195273,-1.0998656,0.63844246,-0.5163355
5,0.009315695,0.0036651916,0.022525655,0.66867423,0.35226446,-0.14472008
5,0.0013744468,0.10262536,0.029245174,-0.48962998,-0.31035525,0.4252243
5,-0.0035124752,-0.026267206,-0.011682798,0.26539326,0.0142790675,0.23950768
5,-0.06154467,-0.13561209,-0.0019089539,0.8555958,-0.18352985,-0.08159542
5,0.01786781,-0.014049901,-0.022678372,-0.4299016,-0.5222975,-0.43415165
5,-0.02855795,-0.12950343,0.018860465,-0.4761443,-1.1460761,0.551404
5,0.004428773,-0.051923547,0.008475755,0.13992858,-0.400329,0.9894705
5,0.037415497,-0.035430185,-0.022067508,0.48371387,0.96482587,0.14050388
5,-0.0065668016,0.016493361,-0.02939789,-0.30114937,-0.84493417,0.2700739
5,0.019089539,-0.09285152,-0.058719423,0.9405141,0.5215199,0.54804707
5,0.06612616,0.0720821,0.024969118,-0.7046479,-0.3338513,-0.6141138
5,0.012370021,0.06658431,-0.031230485,-0.111444,0.3408253,-0.36151505
5,0.027641652,0.28955013,0.008475755,0.67198586,-0.041529983,-0.80520916
5,-0.0010690142,-0.0018325958,-0.058108557,0.64091015,-0.29124877,-0.153368
5,-0.012675454,-0.099571034,-0.114308156,-0.16981125,0.06192425,0.998085
5,-0.013897184,-0.058643065,-0.12530373,0.954026,0.15396242,-1.0500269
5,0.06246097,-0.028099801,-0.17417295,1.2089131,-0.83344233,0.43623638
5,-0.094531395,-0.14172074,-0.13691017,1.8100007,0.26005614,0.69504166
5,-0.15317446,-0.13439035,-0.067882404,1.6741598,-0.17163748,-0.2610073
5,-0.046883907,0.105068825,-0.05138904,0.8749194,-0.31022316,-0.31658554
5,-0.2930626,-0.08674286,-0.022067508,0.59832,0.7820599,0.79916
5,0.011759156,0.3304781,0.016417004,-0.061671734,0.4171962,-0.42871094
5,-0.04627304,0.009773844,0.0005345071,-0.0110526085,0.82932,0.48289013
5,0.13087788,0.17104226,-0.008628472,-1.1253778,0.6097903,-0.33310986
5,0.026419923,-0.05681047,-0.03733914,-0.47520912,0.1130583,0.45850372
5,0.031306844,-0.058643065,-0.015958855,-1.2546338,-0.7156921,-0.38140965
5,0.0154243475,0.018325957,0.024358252,0.019403458,0.28250724,0.0037851334
5,0.0032070426,0.021991149,0.021303926,-0.04930854,0.3658815,-0.16684914
5,-0.032223143,-0.045814894,0.035353824,-0.0800643,0.12119718,-0.22203255
5,-0.026725354,-0.07880162,0.018860465,-0.7754533,0.14039193,0.06710625
5,0.013591751,0.007330383,0.012751812,-0.2715962,0.50832146,0.33525658
